OrderID,Order date,Start date,End date,Email,CardNumber,PackageID,HotelID,Number of nights,FlightFromNumber,FlightToNumber,Hotel Name,Stars,Review Scores,PropertyStyle,Wifi,Hotel City,Hotel Country,WW Erea,Flight company- From,Flight company- Back,Gender,Birthdate,Age,GroupAge,Order Month,Order weekday,Order hour,Starting date- year,Starting date- Quarter,Starting date- Month,Number of travelers,Price per traveler,Revenue per order,Is returned customer?,Profit,temperature
531354547,29/04/2014 22:31,20/08/2014 0:00,27/08/2014 0:00,dmath@aol.com,5246673438836020,156069501,15,8,QI0813,DD3192,Starwood,4,4,Beach,False,Yokohama,Japan,Far East,Ethiopian Airlines,Egyptair,F,24/02/1989 0:00,33,25-35,4,3,22,2014,3,8,6,2396.224,14377.344,TRUE,2731.69536,33.33314692
531084098,11/07/2011 12:32,25/11/2011 0:00,26/11/2011 0:00,breegster@me.com,3260344402998470,1174751889,105,2,OU2983,DP5797,Carlson,2,7,Business,True,Zunyi,China,Far East,THAI,Croatia Airlines,F,25/03/1989 0:00,33,25-35,7,2,12,2011,4,11,2,5319.315,10638.63,TRUE,2127.726,5
531360875,21/06/2015 18:17,29/09/2015 0:00,03/10/2015 0:00,dpitts@gmail.com,2661977162217690,1511502854,236,5,YP5403,EE6329,Best Western,2,8,Business,True,Tainan,Taiwan,Far East,Spirit,Air Serbia,O,26/03/1989 0:00,33,25-35,6,1,18,2015,3,9,3,2999.61,8998.83,TRUE,1709.7777,18
531360922,04/09/2013 14:12,19/09/2013 0:00,22/09/2013 0:00,cyhlpwb.gzkglbcb@gmail.com,1244304082174240,337600931,29,4,PJ1276,OT5173,Wyndham,5,6,Luxury,True,Lucknow,India,Far East,Swoop,Shanghai Airlines,M,07/04/1989 0:00,33,25-35,9,4,14,2013,3,9,2,8234.135,16468.27,TRUE,3888.9713,20
1910574927,15/08/2012 7:32,14/09/2012 0:00,20/09/2012 0:00,cyhlpwb.gzkglbcb@gmail.com,1244304082174240,254991586,23,7,LN5496,RP1824,Accor,4,6,Romantic,True,Zhongshan,China,Far East,Air Canada,Air Tahiti Nui,M,07/04/1989 0:00,33,25-35,8,4,7,2012,3,9,6,958.4825,5750.895,TRUE,1092.67005,18
1800346206,27/03/2013 12:10,20/06/2013 0:00,24/06/2013 0:00,cyhlpwb.gzkglbcb@gmail.com,1244304082174240,254991586,23,5,LN5496,RP1824,Accor,4,7,Romantic,True,Zhongshan,China,Far East,Air Canada,Air Tahiti Nui,M,07/04/1989 0:00,33,25-35,3,4,12,2013,2,6,6,766.786,4600.716,TRUE,1104.17184,11
531344883,23/02/2011 9:06,11/06/2011 0:00,14/06/2011 0:00,eidac@aol.com,4055249512027680,1507438853,238,4,YQ7028,VN3935,Wyndham,4,6,Romantic,True,Munich,Germany,Europe,EVA Air,Peach,F,19/08/1963 0:00,58,55-65,2,4,9,2011,2,6,4,1293.693,5174.772,TRUE,1241.94528,14
531340062,12/05/2017 19:27,12/10/2017 0:00,14/10/2017 0:00,sfoskett@yahoo.ca,8165824871791730,353736742,31,3,OM0894,LQ0257,Starwood,4,6,Ski,False,Caloocan,Philippines,Far East,China Eastern,Nok Air,F,12/04/1989 0:00,33,25-35,5,6,19,2017,4,10,3,6198.815,18596.445,TRUE,3905.25345,-2.540582644
531339503,23/09/2016 5:49,04/03/2017 0:00,05/03/2017 0:00,aracne@outlook.com,7930335411936710,1571699686,210,2,VU0274,FM7627,Choice,1,10,Family,True,Zhongshan,China,Far East,easyJet,IndiGo Airlines,F,18/04/1989 0:00,33,25-35,9,6,5,2017,1,3,5,2162.5208,10812.604,TRUE,2703.151,28
531347560,26/06/2017 7:16,01/11/2017 0:00,02/11/2017 0:00,aracne@outlook.com,7930335411936710,356293219,31,2,NR7906,QW4247,Starwood,4,9,Ski,False,Caloocan,Philippines,Far East,AirAsia,Porter,F,18/04/1989 0:00,33,25-35,6,2,7,2017,4,11,7,5920.675,41444.725,TRUE,8288.945,-19.14269184
531366056,14/05/2014 15:46,23/06/2014 0:00,26/06/2014 0:00,ewaters@verizon.net,5812588174881150,362867489,215,4,WH8816,EQ1291,Starwood,5,9,Luxury,True,Kobe,Indonesia,Far East,Iberia,Spring Airlines,O,28/04/1989 0:00,33,25-35,5,4,15,2014,2,6,4,4218.548,16874.192,TRUE,5969.80608,4
531373506,01/06/2018 7:27,05/07/2018 0:00,06/07/2018 0:00,pierce@hotmail.com,2861095225976660,804803533,198,2,UO6380,QR5057,Starwood,1,6,Beach,True,Yerevan,Armenia,Europe,Spirit,S7 Airlines,F,26/03/1996 0:00,26,25-35,6,6,7,2018,3,7,3,1290.053333,3870.16,TRUE,812.7336,36.34983421
531344154,25/06/2015 0:07,17/08/2015 0:00,25/08/2015 0:00,wikinerd@sbcglobal.net,9918460725271200,1615750832,234,9,YK1410,US3899,Choice,5,8,Family,True,Kharkiv,Ukraine,Europe,Brussels Airlines,Condor,F,12/06/1998 0:00,24,-25,6,5,0,2015,3,8,5,1287.5324,6437.662,FALSE,1223.15578,23
531367440,20/07/2016 4:51,03/10/2016 0:00,05/10/2016 0:00,fraser@mac.com,1152071382472170,64331315,227,3,XJ7432,DP3656,InterContinental,5,8,Business,True,Phnom Penh,Cambodia,Far East,Finnair,Air Canada,O,29/04/1989 0:00,33,25-35,7,4,4,2016,4,10,6,2363.2975,14179.785,TRUE,2977.75485,16
531347969,08/07/2011 17:19,09/07/2011 0:00,14/07/2011 0:00,fraser@mac.com,1152071382472170,171471825,228,6,XL1140,AC6808,Marriott,5,5,Spa/Wellness,True,Suzhou,China,Far East,Ryanair,EL AL,O,29/04/1989 0:00,33,25-35,7,6,17,2011,3,7,3,4139.634,12418.902,TRUE,1347.96942,16
531369765,26/02/2018 16:29,17/08/2018 0:00,25/08/2018 0:00,flaviog@msn.com,9918460725270570,1605140141,143,9,CQ7636,TG6953,Accor,5,7,Romantic,True,Lima,Peru,Latin America,Qatar Airways,British Airways,M,15/04/1968,54,45-55,2,2,16,2018,3,8,3,1283.653333,3850.96,TRUE,731.6824,18
531352304,25/12/2014 22:14,05/05/2015 0:00,11/05/2015 0:00,fraser@mac.com,1152071382472170,316070630,28,7,WW8189,VI7721,Marriott,5,8,Spa/Wellness,False,Palembang,Indonesia,Far East,Aegean Airlines,Porter,O,29/04/1989 0:00,33,25-35,12,5,22,2015,2,5,6,4082.796333,24496.778,TRUE,2749.29116,17
531336468,16/07/2013 4:28,27/12/2013 0:00,05/01/2014 0:00,matsn@msn.com,6636422009137600,1107674438,100,10,LY0124,LY0123,Hyatt,5,7,Spa/Wellness,True,Bangkok,Thailand,Far East,EL AL,EL AL,F,06/05/1989 0:00,33,25-35,7,3,4,2013,4,12,7,3857.106286,26999.744,TRUE,2339.95392,20
531343040,17/07/2015 4:51,20/07/2015 0:00,28/07/2015 0:00,NULL,9631208953423840,1617226171,143,9,XT8799,OO3245,Accor,5,7,Romantic,True,Lima,Peru,Latin America,AirAsia,Allegiant,F,NULL,#VALUE!,,7,6,4,2015,3,7,6,1278.729667,7672.378,FALSE,1611.19938,8
531355753,22/09/2014 16:05,15/11/2014 0:00,22/11/2014 0:00,ngedmond@sbcglobal.net,5151985606923060,1250294814,114,8,TN9314,OM5820,Hilton,1,8,Beach,True,Nagoya,Japan,Far East,FlyBE,IndiGo Airlines,O,08/05/1989 0:00,33,25-35,9,2,16,2014,4,11,6,246.59,1479.54,TRUE,295.908,33.30213499
531193884,01/02/2017 23:35,04/07/2017 0:00,05/07/2017 0:00,klaudon@optonline.net,3845745290104200,2034460021,227,2,XJ6574,DP5797,InterContinental,5,5,Business,True,Phnom Penh,Cambodia,Far East,Oman Air,Croatia Airlines,O,22/05/1989 0:00,33,25-35,2,4,23,2017,3,7,2,3006.101,6012.202,TRUE,1262.56242,11
531354509,05/09/2015 13:49,12/09/2015 0:00,18/09/2015 0:00,bogjobber@mac.com,4455469340261760,722060520,62,7,HJ1936,MS3938,Hilton,4,4,Spa/Wellness,True,Davao City,Philippines,Far East,EL AL,Swoop,O,05/06/1989 0:00,33,25-35,9,7,13,2015,3,9,4,2179.29875,8717.195,TRUE,136.26705,15
1022352683,28/09/2011 14:16,06/01/2012 0:00,11/01/2012 0:00,qczxuht.imwadkr@gmail.com,2968031769159400,670576080,58,6,CQ7636,TG6953,Marriott,2,9,Beach,True,Lima,Peru,Latin America,Qatar Airways,British Airways,M,28/09/1954,67,65+,9,4,14,2012,1,1,4,1277.710375,5110.8415,TRUE,1328.81879,35.39505926
531377058,28/10/2012 16:11,12/11/2012 0:00,17/11/2012 0:00,vmalik@mac.com,6375145367977540,1497390608,206,6,VN3935,KJ6071,Wyndham,5,9,Family,True,Lucknow,India,Far East,Peach,Frontier,F,12/06/1989 0:00,33,25-35,10,1,16,2012,4,11,4,278.75625,1115.025,TRUE,223.005,29
531043454,19/11/2013 10:42,27/03/2014 0:00,28/03/2014 0:00,nogin@verizon.net,3085568951523660,1328240688,120,2,BC6796,DS2861,Carlson,5,5,Business,True,Campinas,Brazil,Latin America,Eurowings,Nok Air,F,30/07/1972,49,45-55,11,3,10,2014,1,3,5,1275.01,6375.05,TRUE,1593.7625,11
531367098,27/08/2012 12:04,02/12/2012 0:00,04/12/2012 0:00,blixem@msn.com,5217990167028710,1328240688,120,3,BC6796,DS2861,Carlson,2,5,Business,True,Campinas,Brazil,Latin America,Eurowings,Nok Air,F,01/03/1990,32,25-35,8,2,12,2012,4,12,5,1275.01,6375.05,TRUE,1147.509,13
531366113,19/11/2015 10:51,22/12/2015 0:00,26/12/2015 0:00,bjoern@outlook.com,5538681657617170,1328240688,120,5,BC6796,DS2861,Carlson,5,5,Business,True,Campinas,Brazil,Latin America,Eurowings,Nok Air,F,30/11/1987,34,25-35,11,5,10,2015,4,12,5,1275.01,6375.05,TRUE,1147.509,1
531355031,11/03/2018 15:58,05/07/2018 0:00,15/07/2018 0:00,agolomsh@hotmail.com,1003647155691800,92114765,6,11,TT5703,YN7958,Hyatt,5,5,Family,True,Paris,France,Europe,Azul,Finnair,F,15/04/1987 1:00,35,25-35,3,1,15,2018,3,7,2,1274.448,2548.896,TRUE,535.26816,31
220317390,26/06/2015 23:14,14/07/2015 0:00,15/07/2015 0:00,bwcarty@comcast.net,1886718918913860,92114765,6,2,TT5703,YN7958,Hyatt,5,5,Family,True,Paris,France,Europe,Azul,Finnair,F,24/09/1971 0:00,50,45-55,6,6,23,2015,3,7,2,1274.448,2548.896,TRUE,535.26816,31
531361766,01/06/2014 12:11,17/07/2014 0:00,24/07/2014 0:00,ibbhqzxq.rziisarmy@gmail.com,6076201426715150,92114765,6,8,TT5703,YN7958,Hyatt,1,9,Family,True,Paris,France,Europe,Azul,Finnair,M,27/05/1987 0:00,35,25-35,6,1,12,2014,3,7,2,1274.448,2548.896,TRUE,535.26816,33
531355183,17/02/2014 21:47,31/05/2014 0:00,01/06/2014 0:00,koyswser.ycsefinji@gmail.com,4464764256079820,92114765,6,2,TT5703,YN7958,Hyatt,1,8,Family,True,Paris,France,Europe,Azul,Finnair,F,23/06/1981 0:00,41,35-45,2,2,21,2014,2,5,2,1274.448,2548.896,TRUE,560.75712,20
531356050,12/04/2015 16:22,03/07/2015 0:00,06/07/2015 0:00,vmalik@mac.com,6375145367977540,1987109285,178,4,CA0099,TK2675,Hilton,5,9,Family,True,Zunyi,China,Far East,S7 Airlines,Dragonair,F,12/06/1989 0:00,33,25-35,4,1,16,2015,3,7,4,212.737,850.948,TRUE,178.69908,22
531343095,19/11/2017 15:24,31/03/2018 0:00,08/04/2018 0:00,bmcmahon@me.com,9655293906323950,2112300572,188,9,GC9099,XA4608,Marriott,4,10,Spa/Wellness,True,Singapore,Singapore,Far East,Gol,Southwest,O,13/06/1989 0:00,33,25-35,11,1,15,2018,1,3,7,2035.184286,14246.29,TRUE,61.5725,13
531372912,10/08/2012 21:20,21/11/2012 0:00,25/11/2012 0:00,afeldspar@me.com,1915271990275320,1641553156,147,5,JA6074,KB4181,Best Western,4,10,Business,True,Wuhan,China,Far East,SWISS,Azores Airlines,M,23/06/1989 0:00,33,25-35,8,6,21,2012,4,11,5,1212.825,6064.125,TRUE,1212.825,25
531344848,12/02/2017 22:45,04/03/2017 0:00,12/03/2017 0:00,afeldspar@me.com,1915271990275320,1497390608,206,9,VN3935,KJ6071,Wyndham,4,8,Family,True,Lucknow,India,Far East,Peach,Frontier,M,23/06/1989 0:00,33,25-35,2,1,22,2017,1,3,4,204.42125,817.685,TRUE,204.42125,18
531345790,25/12/2017 13:15,23/06/2018 0:00,30/06/2018 0:00,pupneh.zfsxricpz@gmail.com,5738250604461810,1782756337,248,8,ZO5622,TS2423,Marriott,4,4,Ski,True,Rome,Italy,Europe,Dragonair,easyJet,M,02/02/1979 0:00,43,35-45,12,2,13,2018,2,6,7,5268.916,36882.412,TRUE,8851.77888,-2.74132894
531332288,04/04/2018 14:40,20/06/2018 0:00,23/06/2018 0:00,cunhba.fwrjksphno@gmail.com,4705225897603090,1782756337,248,4,ZO5622,TS2423,Marriott,4,6,Ski,True,Rome,Italy,Europe,Dragonair,easyJet,F,30/03/1987 0:00,35,25-35,4,4,14,2018,2,6,7,5268.916,36882.412,TRUE,8851.77888,-5.157558677
531374512,12/06/2016 5:04,24/06/2016 0:00,03/07/2016 0:00,kawasaki@optonline.net,3988825483346600,1782756337,248,10,ZO5622,TS2423,Marriott,4,5,Ski,True,Rome,Italy,Europe,Dragonair,easyJet,O,14/08/1992 0:00,29,25-35,6,1,5,2016,2,6,7,5268.916,36882.412,TRUE,8851.77888,-8.432439314
531093572,17/04/2016 13:47,11/06/2016 0:00,19/06/2016 0:00,mstrout@optonline.net,3323215446148840,1782756337,248,9,ZO5622,TS2423,Marriott,4,8,Ski,True,Rome,Italy,Europe,Dragonair,easyJet,F,08/10/1972 0:00,49,45-55,4,1,13,2016,2,6,7,5268.916,36882.412,TRUE,8851.77888,-18.60379339
531344737,09/01/2018 17:47,13/06/2018 0:00,19/06/2018 0:00,preneel@yahoo.com,3865659837155920,886284786,196,7,UG9305,LW8908,Carlson,5,7,Family,True,Foshan,China,Far East,Thomas Cook Airlines,Alaska Airlines,F,04/07/1989 0:00,33,25-35,1,3,17,2018,2,6,7,980.7428571,6865.2,TRUE,1647.648,24
531366844,11/06/2017 15:57,21/11/2017 0:00,30/11/2017 0:00,payned@gmail.com,5595124791440600,968971096,236,10,YO3057,SO1807,Best Western,1,4,Business,True,Tainan,Taiwan,Far East,SAS,Air Italy,F,22/07/1989 0:00,32,25-35,6,1,15,2017,4,11,7,1558.930714,10912.515,TRUE,2182.503,13
531351803,24/07/2014 21:30,13/10/2014 0:00,19/10/2014 0:00,cvrcek@me.com,7417624538094810,1544434763,138,7,NN9850,TI3289,Carlson,4,5,Spa/Wellness,True,Chaozhou,China,Far East,EVA Air,Royal Brunei,F,21/08/1989 0:00,32,25-35,7,5,21,2014,4,10,3,3423.375,10270.125,TRUE,896.72625,9
531360958,13/09/2018 12:00,09/12/2018 0:00,11/12/2018 0:00,steve@outlook.com,5165548333427130,136737921,13,3,CC9754,EV0468,Wyndham,1,4,Family,True,Mumbai,India,Far East,IndiGo Airlines,Transavia Airlines,F,02/09/1989 0:00,32,25-35,9,5,12,2018,4,12,4,2613.456,10453.824,TRUE,1881.68832,27
531347145,13/09/2013 13:01,06/10/2013 0:00,12/10/2013 0:00,dartlife@att.net,3876671008263180,458059175,41,7,TY8883,NB2583,Starwood,4,10,Family,True,Kuala Lumpur,Malaysia,Far East,Vueling Airlines,Scoot Airlines,O,04/09/1989 0:00,32,25-35,9,6,13,2013,4,10,6,101.4525,608.715,TRUE,127.83015,32
531352589,18/11/2017 2:45,22/02/2018 0:00,25/02/2018 0:00,sriha@comcast.net,5783050062479420,2130442325,191,4,XS2092,AH0337,InterContinental,5,4,Family,True,Tel Aviv,Israel,Asia,FlyOne,Pegasus Airlines,O,13/11/1996 0:00,25,25-35,11,7,2,2018,1,2,4,1266.53,5066.12,TRUE,1621.1584,40
531319604,15/01/2013 3:53,13/06/2013 0:00,21/06/2013 0:00,rmcfarla@yahoo.com,4458725641296300,1849597926,232,9,XS2092,WZ6662,Accor,4,7,Luxury,True,Tel Aviv,Israel,Asia,FlyOne,China Eastern,O,21/08/1958 0:00,63,55-65,1,3,3,2013,2,6,3,3265.908,9797.724,TRUE,3791.45376,26
531120439,12/07/2016 4:38,12/11/2016 0:00,20/11/2016 0:00,liedra@outlook.com,3462119089914330,679292213,58,9,XT8799,OO3245,Marriott,1,6,Beach,True,Lima,Peru,Latin America,AirAsia,Allegiant,M,27/07/1991,30,25-35,7,3,4,2016,4,11,7,1265.378571,8857.65,TRUE,1771.53,36.82426089
531355979,20/03/2016 20:21,02/04/2016 0:00,10/04/2016 0:00,psharpe@yahoo.ca,7098699854747620,679292213,58,9,XT8799,OO3245,Marriott,4,6,Beach,True,Lima,Peru,Latin America,AirAsia,Allegiant,F,10/04/1981,41,35-45,3,1,20,2016,2,4,7,1265.378571,8857.65,TRUE,2037.2595,32.68503835
531375946,29/11/2012 3:08,15/04/2013 0:00,21/04/2013 0:00,staffelb@live.com,5826663938529060,679292213,58,7,XT8799,OO3245,Marriott,5,8,Beach,True,Lima,Peru,Latin America,AirAsia,Allegiant,O,ALUE!,#VALUE!,,11,5,3,2013,2,4,7,1265.378571,8857.65,TRUE,2037.2595,29.16529048
531339570,03/06/2019 5:58,14/11/2019 0:00,16/11/2019 0:00,NULL,7967170735629430,679292213,58,3,XT8799,OO3245,Marriott,3,4,Beach,True,Lima,Peru,Latin America,AirAsia,Allegiant,F,26/05/1995,27,25-35,6,2,5,2019,4,11,7,1265.378571,8857.65,FALSE,1771.53,28.60402168
531354800,29/03/2015 5:53,02/06/2015 0:00,08/06/2015 0:00,sgmrinqt.nhxbiottpx@gmail.com,5740323947288510,1505175089,196,7,UG6123,MU0736,Carlson,4,4,Family,True,Foshan,China,Far East,Pegasus Airlines,TACA,F,14/09/1989 0:00,32,25-35,3,1,5,2015,2,6,5,731.0184,3655.092,TRUE,877.22208,31
531334694,04/12/2017 15:45,09/01/2018 0:00,13/01/2018 0:00,research@verizon.net,5855498099402550,189569579,18,5,OU2983,DP5797,Wyndham,5,7,Luxury,True,Zunyi,China,Far East,THAI,Croatia Airlines,F,29/10/1989 0:00,32,25-35,12,2,15,2018,1,1,4,3802.961375,15211.8455,TRUE,6035.07983,13
531370076,03/02/2016 7:46,12/06/2016 0:00,14/06/2016 0:00,research@verizon.net,5855498099402550,1324076106,119,3,OW7383,NS7475,Hyatt,2,5,Family,True,Tunis,Tunisia,Far East,Garuda Indonesia,WOW air,F,29/10/1989 0:00,32,25-35,2,4,7,2016,2,6,6,351.618,2109.708,TRUE,506.32992,24
531349278,05/02/2013 13:13,09/06/2013 0:00,17/06/2013 0:00,philb@att.net,6359469363952930,722060520,62,9,HJ1936,MS3938,Hilton,4,7,Spa/Wellness,True,Davao City,Philippines,Far East,EL AL,Swoop,F,01/11/1989 0:00,32,25-35,2,3,13,2013,2,6,4,2143.439,8573.756,TRUE,137.70144,14
531347205,15/08/2014 3:49,09/02/2015 0:00,12/02/2015 0:00,valdez@verizon.net,3312519430482240,1987109285,178,4,CA0099,TK2675,Hilton,5,10,Family,True,Zunyi,China,Far East,S7 Airlines,Dragonair,F,07/11/1989 0:00,32,25-35,8,6,3,2015,1,2,4,151.955,607.82,TRUE,194.5024,24
531026976,24/01/2011 23:08,30/01/2011 0:00,01/02/2011 0:00,NULL,2990247179708170,2039665827,195,3,UD7715,RC0855,Choice,4,6,Business,True,Rome,Italy,Europe,Delta,JetBlue,F,NULL,#VALUE!,,1,2,23,2011,1,1,7,1263.702143,8845.915,FALSE,2299.9379,14
531344179,23/03/2018 17:59,09/07/2018 0:00,10/07/2018 0:00,sagal@aol.com,9918460725271240,1879687640,195,2,UD7715,NU2859,Choice,5,5,Business,True,Rome,Italy,Europe,Delta,Brussels Airlines,F,02/06/1991 0:00,31,25-35,3,6,17,2018,3,7,7,1261.396,8829.772,FALSE,1854.25212,20
531374209,11/05/2015 14:14,24/05/2015 0:00,01/06/2015 0:00,gwwgygc.qkxrflytkr@gmail.com,8466190560136330,1879687640,195,9,UD7715,NU2859,Choice,5,6,Business,True,Rome,Italy,Europe,Delta,Brussels Airlines,O,28/08/1995 0:00,26,25-35,5,2,14,2015,2,5,7,1261.396,8829.772,TRUE,1942.54984,22
531346097,06/07/2011 10:01,27/07/2011 0:00,03/08/2011 0:00,budinger@icloud.com,8228576900918140,1879687640,195,8,UD7715,NU2859,Choice,5,9,Business,True,Rome,Italy,Europe,Delta,Brussels Airlines,F,03/12/1978 0:00,43,35-45,7,4,10,2011,3,7,7,1261.396,8829.772,TRUE,1854.25212,14
530975358,05/01/2011 18:39,16/02/2011 0:00,18/02/2011 0:00,phish@aol.com,2739202034836580,113809229,10,3,HJ1936,MS3938,InterContinental,1,5,Business,True,Davao City,Philippines,Far East,EL AL,Swoop,F,22/11/1989 0:00,32,25-35,1,4,18,2011,1,2,4,2259.285,9037.14,TRUE,2891.8848,9
531355203,11/06/2016 10:58,17/06/2016 0:00,22/06/2016 0:00,phish@aol.com,2739202034836580,722060520,62,6,HJ1936,MS3938,Hilton,5,5,Spa/Wellness,True,Davao City,Philippines,Far East,EL AL,Swoop,F,22/11/1989 0:00,32,25-35,6,7,10,2016,2,6,4,2143.439,8573.756,TRUE,137.70144,7
531338632,22/04/2019 8:35,16/05/2019 0:00,24/05/2019 0:00,notaprguy@hotmail.com,7574892419273380,1635975562,197,9,UG9305,NR1216,Accor,5,4,Spa/Wellness,False,Jakarta,Indonesia,Far East,Thomas Cook Airlines,Vistara,F,05/12/1989 0:00,32,25-35,4,2,8,2019,2,5,7,3294.046,23058.322,TRUE,1992.83084,17
531353497,10/07/2019 22:24,06/08/2019 0:00,14/08/2019 0:00,bjoern@outlook.com,5538681657617170,1895161307,195,9,UD7715,OL9627,Choice,2,10,Business,True,Rome,Italy,Europe,Delta,Thomas Cook Airlines,F,30/11/1987 0:00,34,25-35,7,4,22,2019,3,8,5,1256.096,6280.48,TRUE,1193.2912,21
531344571,12/11/2012 3:44,31/12/2012 0:00,04/01/2013 0:00,yirwvzd.yoqdjihvq@gmail.com,5523329600326720,1895161307,195,5,UD7715,OL9627,Choice,2,4,Business,True,Rome,Italy,Europe,Delta,Thomas Cook Airlines,M,15/09/1968 0:00,53,45-55,11,2,3,2012,4,12,5,1256.096,6280.48,TRUE,1130.4864,8
531342388,07/11/2019 13:21,08/11/2019 0:00,14/11/2019 0:00,dalamb@outlook.com,9336156939190920,523451285,216,7,WI7639,VJ7969,Hilton,2,4,Family,True,Maracaibo,Venezuela,Latin America,LATAM Chile,SAS,F,25/09/1992,29,25-35,11,5,13,2019,4,11,1,1253.31,1253.31,TRUE,250.662,15
531334843,12/11/2014 9:48,02/04/2015 0:00,08/04/2015 0:00,sywxvooj.jpjzyay@gmail.com,5909284666847840,523451285,216,7,WI7639,VJ7969,Hilton,4,10,Family,True,Maracaibo,Venezuela,Latin America,LATAM Chile,SAS,M,13/12/1981,40,35-45,11,4,9,2015,2,4,1,1253.31,1253.31,TRUE,288.2613,22
531371496,24/09/2013 15:25,25/10/2013 0:00,04/11/2013 0:00,inossti.mipnntzh@gmail.com,8868570663036050,523451285,216,11,WI7639,VJ7969,Hilton,4,7,Family,True,Maracaibo,Venezuela,Latin America,LATAM Chile,SAS,O,18/04/1995,27,25-35,9,3,15,2013,4,10,1,1253.31,1253.31,TRUE,263.1951,28
1232798424,16/08/2012 10:28,02/12/2012 0:00,06/12/2012 0:00,ievsekg.eiwjxwslv@gmail.com,6114331998833370,1381120277,125,5,EM1341,XC9903,Best Western,5,6,Romantic,True,Paris,France,Europe,Vistara,Royal Brunei,O,16/08/1968 0:00,53,45-55,8,5,10,2012,4,12,7,1248.850286,8741.952,TRUE,1573.55136,12
531340589,30/05/2018 19:29,31/08/2018 0:00,09/09/2018 0:00,NULL,8388121329638510,1381120277,125,10,EM1341,XC9903,Best Western,4,9,Romantic,True,Paris,France,Europe,Vistara,Royal Brunei,F,NULL,#VALUE!,,5,4,19,2018,3,8,7,1248.850286,8741.952,FALSE,1660.97088,11
531358512,09/11/2018 3:24,07/12/2018 0:00,15/12/2018 0:00,sokol@me.com,7152262845801050,1174146814,105,9,OJ8015,PA5891,Carlson,1,8,Business,True,Zunyi,China,Far East,Egyptair,Kenya Airways,M,19/12/1989 0:00,32,25-35,11,6,3,2018,4,12,1,4161.824,4161.824,TRUE,749.12832,10
531333699,18/06/2016 4:33,15/12/2016 0:00,16/12/2016 0:00,NULL,5372214382207930,1355674580,208,2,VP5392,RP2951,Choice,5,10,Romantic,True,Lahore,Pakistan,Asia,LATAM Brasil,Hawaiian Airlines,F,NULL,#VALUE!,,6,7,4,2016,4,12,3,1248.133333,3744.4,FALSE,673.992,9
531097654,03/09/2012 11:05,12/12/2012 0:00,20/12/2012 0:00,cbmqsmc.biwffpjc@gmail.com,3339044737135470,1355674580,208,9,VP5392,RP2951,Choice,4,10,Romantic,True,Lahore,Pakistan,Asia,LATAM Brasil,Hawaiian Airlines,O,15/09/1958 0:00,63,55-65,9,2,11,2012,4,12,3,1248.133333,3744.4,TRUE,673.992,10
531372659,19/08/2018 13:50,21/12/2018 0:00,01/01/2019 0:00,bwcarty@yahoo.com,6193593348720180,277784726,26,12,NU2859,GZ7141,Best Western,5,5,Luxury,True,Lima,Peru,Latin America,Brussels Airlines,Bangkok Airways,O,01/12/1953,68,65+,8,1,13,2018,4,12,7,3241.529143,22690.704,TRUE,6604.32672,23
531373974,08/06/2013 10:14,18/06/2013 0:00,25/06/2013 0:00,maneesh@yahoo.com,1885728914167560,700256308,61,8,GK2937,SO5633,Choice,5,10,Spa/Wellness,True,Budapest,Hungary,Europe,Vanilla Air,flydubai,O,25/08/1991 0:00,30,25-35,6,7,10,2013,2,6,6,3239.306,19435.836,TRUE,1784.60064,18
170744109,07/05/2011 0:35,04/06/2011 0:00,06/06/2011 0:00,hnxndryk.guqrosei@gmail.com,3150108232210450,700256308,61,3,GK2937,SO5633,Choice,4,7,Spa/Wellness,True,Budapest,Hungary,Europe,Vanilla Air,flydubai,M,30/03/2000 0:00,22,-25,5,7,0,2011,2,6,6,3239.306,19435.836,TRUE,1784.60064,20
531337792,28/01/2016 16:41,19/02/2016 0:00,20/02/2016 0:00,parsimony@live.com,7209703034124330,2026139416,180,2,WG8458,GR7908,Hyatt,4,10,Family,True,Paris,France,Europe,British Airways,Aeromexico,M,31/03/1978 0:00,44,35-45,1,5,16,2016,1,2,6,1234.578333,7407.47,TRUE,2370.3904,32
531345493,16/08/2011 5:02,10/02/2012 0:00,12/02/2012 0:00,earmstro@icloud.com,8766598886077570,2026139416,180,3,WG8458,GR7908,Hyatt,3,10,Family,True,Paris,France,Europe,British Airways,Aeromexico,M,18/11/1989 0:00,32,25-35,8,3,5,2012,1,2,6,1234.578333,7407.47,TRUE,2370.3904,26
531340257,12/12/2012 0:28,09/06/2013 0:00,15/06/2013 0:00,azwrbxhs.dxulsnmwz@gmail.com,8231701969553350,1221855005,111,7,AG3810,EZ3927,Hilton,5,7,Beach,False,New York City,United States,North America,La Compagnie,easyJet,M,24/08/1985,36,35-45,12,4,0,2013,2,6,7,1233.027429,8631.192,TRUE,2071.48608,26.14600762
818259853,04/03/2011 4:42,03/06/2011 0:00,08/06/2011 0:00,fwinjlp.whiavfqbd@gmail.com,1311871742792630,1221855005,111,6,AG3810,EZ3927,Hilton,2,7,Beach,False,New York City,United States,North America,La Compagnie,easyJet,F,21/12/1991,30,25-35,3,6,4,2011,2,6,7,1233.027429,8631.192,TRUE,2071.48608,39.53101176
